Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
C7orf73	7.55841874231149	15.9790185535649	0.473021463550727	-1.08002244693443	270	403	730	730	0.36986301369863	0.552054794520548	3.66180984608637e-12	1.87682510563741e-15	4.20892115260464e-25	9.88299326704399e-24
MBOAT1	4.22704840380417	8.7079756328854	0.485422626567862	-1.04268673778593	239	379	730	730	0.327397260273973	0.519178082191781	1.49410229177083e-13	4.71967646673925e-14	4.31679357123967e-25	1.00980389992886e-23
HSPA9	10.5270891680172	5.61781719169941	1.87387535208007	0.906024989861131	349	209	730	730	0.478082191780822	0.286301369863014	5.64726824953606e-14	1.85405703640257e-13	6.36820220282727e-25	1.48407840057618e-23
DCXR	12.5658261507586	7.67912004795553	1.6363627697296	0.710492618739545	328	186	730	730	0.449315068493151	0.254794520547945	8.29516078076969e-15	1.32639073160116e-12	6.68647788296217e-25	1.55241484631021e-23
TIPARP	7.8161043576483	1.83546289813578	4.2583831934641	2.09030577751124	189	80	730	730	0.258904109589041	0.10958904109589	1.64305020973374e-13	7.41784608956636e-14	7.39431634362827e-25	1.71034951545342e-23
GLTPD1	0.470140537173751	2.57604604981786	0.18250470996316	-2.45399439827656	33	118	730	730	0.0452054794520548	0.161643835616438	1.30755701865123e-13	9.77286424047468e-14	7.74663258915755e-25	1.78518124238616e-23
CWC25	26.4127795417661	13.8266196855939	1.91028466410238	0.933787639773055	400	256	730	730	0.547945205479452	0.350684931506849	4.38703309835813e-14	3.60384088648626e-13	9.55078793342867e-25	2.19279016293794e-23
GNG11	3.17794667435713	1.25173253543782	2.53883843743469	1.34416858997243	126	37	730	730	0.172602739726027	0.0506849315068493	7.01390001824148e-14	2.53656414575397e-13	1.07265133701538e-24	2.453640456885e-23
PTGS2	6.25366066870523	1.50610361590545	4.15221144326489	2.05387991199603	199	88	730	730	0.272602739726027	0.120547945205479	2.49812522234038e-13	9.34832467339292e-14	1.40164224869468e-24	3.19440452193322e-23
CBL	0.897603480089615	24.8923756587213	0.0360593738579198	-4.79348184402823	29	111	730	730	0.0397260273972603	0.152054794520548	1.31800990278616e-13	1.826058525668e-13	1.44379149447361e-24	3.27841152902633e-23
BZW1	7.50435502524084	2.62983305696286	2.8535480628217	1.51275686279027	324	193	730	730	0.443835616438356	0.264383561643836	9.17712404563665e-13	3.52290033338896e-14	1.92990609569337e-24	4.36623645518366e-23
CHD4	14.2834167805279	6.36422397088305	2.24432968510787	1.16628461896533	347	212	730	730	0.475342465753425	0.29041095890411	4.4536556180848e-13	7.96447657782393e-14	2.11411208257811e-24	4.76559301814607e-23
IL6ST	5.86933808948652	3.04188060305684	1.92950968673403	0.948234286671634	259	134	730	730	0.354794520547945	0.183561643835616	1.7824845006213e-13	3.0403702480188e-13	3.20705812866093e-24	7.20309903607575e-23
SDE2	3.32380846969272	0.6779946275151	4.90241122097785	2.29349150451947	157	58	730	730	0.215068493150685	0.0794520547945206	1.95314059791904e-13	2.79513537467056e-13	3.23025747097874e-24	7.22901301898817e-23
CSF2RB	1.20244749052625	0.518313035076353	2.3199252365882	1.2140783128781	128	39	730	730	0.175342465753425	0.0534246575342466	1.37126076388522e-13	4.08294463078305e-13	3.31138063344213e-24	7.38390235493084e-23
JUND	139.208382132622	76.1553725640229	1.82795221723315	0.870228358764824	677	627	730	730	0.927397260273973	0.858904109589041	2.90198505427034e-05	2.11365088618563e-21	3.62220761837074e-24	8.0480519807456e-23
G3BP2	11.3795064654907	4.84946830573804	2.34654723942131	1.23053950421568	341	205	730	730	0.467123287671233	0.280821917808219	2.29688865195552e-13	3.00051596044276e-13	4.06184148633402e-24	8.99262691920878e-23
LIMCH1	12.0432345708416	2.56492670225155	4.69535233122638	2.23123341931491	200	92	730	730	0.273972602739726	0.126027397260274	1.59004193843248e-12	5.3278171697934e-14	4.97532743332733e-24	1.09758201990022e-22
ZNF331	12.388960322288	3.3206349329312	3.7309010392636	1.89952409372288	229	114	730	730	0.313698630136986	0.156164383561644	1.34705313672678e-12	6.55969128082336e-14	5.1858508793747e-24	1.13996771635616e-22
GAPT	2.63860702226203	7.42753689617046	0.355246572201138	-1.49310736601685	103	216	730	730	0.141095890410959	0.295890410958904	8.47976860207068e-13	1.11561756658713e-13	5.5455682796113e-24	1.21473419665408e-22
ZBTB43	7.00260989152697	3.3432198620762	2.09457055785084	1.06665448374942	194	84	730	730	0.265753424657534	0.115068493150685	2.05712457007932e-13	5.20856693074061e-13	6.26761093278809e-24	1.36806056944906e-22
MAGED4	0.297848618971337	1.24625840120025	0.238994271721246	-2.06495205516832	45	135	730	730	0.0616438356164384	0.184931506849315	5.12922620249096e-13	3.13977320188349e-13	9.35486133902221e-24	2.03476440142452e-22
MED17	7.62589475450904	3.6807675188926	2.07182190001595	1.05089998999006	255	131	730	730	0.349315068493151	0.179452054794521	2.01503077980356e-13	1.21070858957933e-12	1.40699400622441e-23	3.0496349106941e-22
CDC5L	16.6488240194252	8.17527641737398	2.03648453819168	1.02608086086287	320	185	730	730	0.438356164383562	0.253424657534247	1.30677452357556e-13	2.2679772487003e-12	1.70350078704144e-23	3.67944298915328e-22
ABCD4	6.77037465739103	14.2547812035109	0.474954652809649	-1.07413831889576	216	344	730	730	0.295890410958904	0.471232876712329	6.9970128961146e-12	5.04882480491439e-14	2.02431038331715e-23	4.3571875229802e-22
C15orf52	4.52990233333485	7.14784500383407	0.633743783043005	-0.658028405382065	100	216	730	730	0.136986301369863	0.295890410958904	1.64476819569984e-13	2.83169671387591e-12	2.65598429156488e-23	5.69704035412134e-22
GIMAP1	2.08456138238349	6.38284110616921	0.326588324495294	-1.61445487929034	45	134	730	730	0.0616438356164384	0.183561643835616	8.29758656605017e-13	6.20821426003701e-13	2.93240792703324e-23	6.26827473782037e-22
ING4	6.58954639840916	15.4780375757	0.425735263025498	-1.23197150351086	140	260	730	730	0.191780821917808	0.356164383561644	2.17424388724513e-12	2.61645447107793e-13	3.23273043016184e-23	6.88649344899425e-22
C3orf80	0.319307518373733	1.0312554185442	0.309629906065843	-1.69138327182497	58	154	730	730	0.0794520547945206	0.210958904109589	7.80159782446475e-13	7.85179142618742e-13	3.47643866828679e-23	7.38028880298281e-22
VEGFA	2.35467390648272	0.148837223434127	15.8204638070587	3.98371999067373	84	16	730	730	0.115068493150685	0.0219178082191781	4.83052524903234e-13	1.38168984948644e-12	3.78207622079133e-23	8.00173736951721e-22
RABL2A	2.22826960305594	5.75608026461785	0.387115797664068	-1.36916291165248	93	200	730	730	0.127397260273973	0.273972602739726	2.75672566095028e-12	3.00547422806567e-13	4.67704603526302e-23	9.86156747367193e-22
RAB5B	0.921601317452713	2.63117155462389	0.350262724539241	-1.51349063225067	86	191	730	730	0.117808219178082	0.261643835616438	2.36564722272069e-12	3.7060963156936e-13	4.94420507123646e-23	1.03895346564728e-21
CAPG	2.54464000101474	4.73387446309113	0.537538547093861	-0.895559880265006	157	281	730	730	0.215068493150685	0.384931506849315	1.66886827029143e-12	5.88142739375809e-13	5.52413330430986e-23	1.1568953497776e-21
KCNK5	0.982927335404828	0.235167637623775	4.1796879253315	2.06339522809939	82	15	730	730	0.112328767123288	0.0205479452054795	4.64528108684218e-13	2.1648877910416e-12	5.65743248645885e-23	1.18082235634877e-21
LAPTM5	38.288391140761	80.8016904099395	0.473856313481916	-1.07747843503146	588	629	730	730	0.805479452054795	0.861643835616438	0.00487425553059027	2.66275596044927e-22	7.26838216482859e-23	1.51196983354941e-21
RCC2	3.02698794680676	0.853847422475653	3.54511575151247	1.8258327336444	195	89	730	730	0.267123287671233	0.121917808219178	2.40171668124667e-12	5.68480432201833e-13	7.63910371909276e-23	1.58377270751358e-21
MCL1	22.6559222918269	7.96897334417519	2.84301644808323	1.50742244565612	416	301	730	730	0.56986301369863	0.412328767123288	2.23288405829963e-09	6.95535358079593e-16	8.66940696193561e-23	1.79138845856796e-21
RILPL2	11.4256985195314	4.24384546015334	2.69229844178127	1.42883834182531	288	167	730	730	0.394520547945205	0.228767123287671	9.7430273559639e-12	1.65860957559976e-13	9.01431888690687e-23	1.85647052425035e-21
LEPR	2.08894623738918	0.377074260021698	5.5398802274888	2.46985478546655	107	29	730	730	0.146575342465753	0.0397260273972603	1.06909164101772e-12	1.67719650366414e-12	9.98351238279229e-23	2.04926467751422e-21
PABPC4	5.94848532445329	2.17792006579044	2.73126889176917	1.44957135354868	249	128	730	730	0.341095890410959	0.175342465753425	5.06630091938185e-13	3.71436678442066e-12	1.04684728485877e-22	2.14171825704275e-21
PDE4B	6.96948068366387	1.45858086783331	4.77826141653488	2.25648578515079	142	51	730	730	0.194520547945205	0.0698630136986301	1.53422364420899e-12	1.25760576740007e-12	1.07286613616816e-22	2.18772933490342e-21
TUBB4B	8.84281122555879	4.20219622432559	2.10433086736162	1.07336155975061	285	159	730	730	0.39041095890411	0.217808219178082	8.87036950425247e-13	2.75822790723491e-12	1.35464463452392e-22	2.75325970144714e-21
TRO	2.62765762362945	6.80913161724498	0.385902016782078	-1.37369351124686	83	185	730	730	0.113698630136986	0.253424657534247	5.31456053292313e-12	4.80772331653324e-13	1.41357882406674e-22	2.86365200339533e-21
FRMD4B	3.86722924881308	7.86265138954277	0.491847985776967	-1.02371560056887	109	223	730	730	0.149315068493151	0.305479452054795	1.15390036964861e-12	2.55759579649008e-12	1.62847296991345e-22	3.27756621444594e-21
HLA-DQB2	1.55883404222987	0.515340062521578	3.02486485254501	1.59687068588518	151	57	730	730	0.206849315068493	0.0780821917808219	1.55720753216152e-12	1.89160761449117e-12	1.62544691421832e-22	3.27756621444594e-21
EIF5	140.973244057598	77.0482751599963	1.82967423689702	0.871586807717494	651	597	730	730	0.891780821917808	0.817808219178082	7.68660462200358e-05	3.99550570272482e-20	1.69345198007285e-22	3.39731677167366e-21
TRADD	2.27544259656029	6.19419565916346	0.367350778336181	-1.44476976350493	84	187	730	730	0.115068493150685	0.256164383561644	4.0634660855871e-12	7.77266286614796e-13	1.74065407086951e-22	3.48074664042583e-21
YME1L1	9.53408604213906	4.99682714754122	1.90802798668561	0.932082332746161	353	218	730	730	0.483561643835616	0.298630136986301	5.52266136176348e-13	5.7883887990798e-12	1.76139607920589e-22	3.51089848713739e-21
SRSF1	4.97729262491476	7.82600828816906	0.635993784013641	-0.652915429718168	246	373	730	730	0.336986301369863	0.510958904109589	2.21470898638203e-11	1.8118791881656e-13	2.20191778988378e-22	4.37490012163127e-21
DDX5	101.922706283315	63.0515214191456	1.6164987614774	0.692872402106066	684	627	730	730	0.936986301369863	0.858904109589041	9.92251128354119e-07	4.32784824899384e-18	2.35348715935633e-22	4.66110763605428e-21
SUPT6H	4.16469804999525	1.64815761276228	2.52688093526158	1.33735768717365	203	96	730	730	0.278082191780822	0.131506849315068	4.08813094149947e-12	1.2063439135274e-12	2.69597644268865e-22	5.32240699625061e-21
CSTF3	4.29957679752995	9.53311697717221	0.451014794827927	-1.14875333529852	137	252	730	730	0.187671232876712	0.345205479452055	1.15257731816243e-11	4.97791043123065e-13	3.12775994475599e-22	6.15523298334678e-21
RYR3	1.05774690728035	0.167207147561657	6.32596705766011	2.6612860430709	97	24	730	730	0.132876712328767	0.0328767123287671	1.85883324755951e-12	3.19856720106021e-12	3.23912829365213e-22	6.35422667479417e-21
DDX6	14.1210659406086	5.86762115408943	2.40660832895917	1.2670013649752	299	177	730	730	0.40958904109589	0.242465753424658	1.17829106319609e-11	5.12396363034001e-13	3.28827814123126e-22	6.4302953304393e-21
RGPD3	0.626562832435484	0.113980248515994	5.49711761987922	2.45867534854087	109	31	730	730	0.149315068493151	0.0424657534246575	2.2673743066682e-12	3.42133623932089e-12	4.20557644885213e-22	8.19822905862716e-21
SMOX	5.59066203155588	1.92855763069722	2.89888253405978	1.53549687497817	141	50	730	730	0.193150684931507	0.0684931506849315	1.19808323457819e-12	7.23179770031514e-12	4.68762924789107e-22	9.10928329394256e-21
HNRNPA3	12.1013243650082	6.91708055712458	1.74948437640268	0.806929780789809	392	259	730	730	0.536986301369863	0.354794520547945	3.17104803633565e-12	4.02582000368209e-12	6.85732586062863e-22	1.32839259406365e-20
RGPD6	2.65965583646584	0.858367549312535	3.09850464244128	1.63157212987867	216	108	730	730	0.295890410958904	0.147945205479452	1.13134032290049e-11	1.17843364142268e-12	7.15558440385739e-22	1.38185257693184e-20
HIST1H2AH	0.107359232645045	1.90612816959716	0.056323197126736	-4.15012696041646	11	71	730	730	0.0150684931506849	0.0972602739726027	1.87291547284531e-12	7.34536583782399e-12	7.37945407023165e-22	1.42065949631571e-20
PREX2	7.08486937522351	2.02533451167016	3.49812306776972	1.80658104573122	170	73	730	730	0.232876712328767	0.1	8.99004634951319e-12	1.63021542301068e-12	7.85212201106472e-22	1.50232420822809e-20
DYNLL1	18.8728264742416	33.5840735395407	0.561957633043572	-0.831466727611885	339	450	730	730	0.464383561643836	0.616438356164384	7.13953745828109e-09	2.05187938560195e-15	7.8488398762533e-22	1.50232420822809e-20
SEC63	11.2124432930049	6.01466428534083	1.86418439352173	0.898544569467641	287	160	730	730	0.393150684931507	0.219178082191781	6.44863598650504e-13	2.73318991886882e-11	9.41064931836962e-22	1.79497277306379e-20
GYPB	0.171358012663735	0.0840445821029567	2.03889421990126	1.02778692867351	57	5	730	730	0.0780821917808219	0.00684931506849315	1.18373388626221e-12	1.80949233696816e-11	1.13947286349892e-21	2.16674609841405e-20
CTD-3184A7.4	2.54251252224896	7.0862967215688	0.358792839496861	-1.47877699650714	98	202	730	730	0.134246575342466	0.276712328767123	1.74826926698838e-11	1.31810744193285e-12	1.22420763909483e-21	2.32075325833299e-20
R3HDM4	3.98572937619609	11.3197504809918	0.35210399583356	-1.50592649524511	199	312	730	730	0.272602739726027	0.427397260273973	7.10641234622546e-10	3.45184377875945e-14	1.30162615283521e-21	2.45999406141019e-20
HEXDC	3.88179468030796	9.03171271051963	0.429796075752793	-1.21827578456892	120	230	730	730	0.164383561643836	0.315068493150685	1.75684919983876e-11	1.413378352549e-12	1.31727945528539e-21	2.48201074264866e-20
ATP5EP2	0.366914626933495	0.969393869898864	0.378499017093821	-1.40163854113794	105	212	730	730	0.143835616438356	0.29041095890411	1.20347707624783e-11	2.13469339125814e-12	1.36200788992258e-21	2.55851118473638e-20
RP11-468E2.4	3.69640389865642	1.1357610935241	3.25456112181746	1.70246300880813	118	37	730	730	0.161643835616438	0.0506849315068493	3.81882980437234e-12	7.29637043781374e-12	1.47495173213908e-21	2.76230386330217e-20
RP4-666F24.3	0.100288363640932	0.944488105241153	0.106182770417554	-3.23537840642643	4	54	730	730	0.00547945205479452	0.073972602739726	1.31990988455375e-12	2.11816269828532e-11	1.47984600150409e-21	2.7631220973867e-20
NEU4	0.457313759460318	0.0112465043651075	40.6627468068337	5.34563576877017	45	1	730	730	0.0616438356164384	0.00136986301369863	6.83878786563149e-13	4.5851287372773e-11	1.65615590863562e-21	3.08303617946913e-20
GNA13	4.23490217141898	0.963645295885604	4.39466906495615	2.1357545291178	132	46	730	730	0.180821917808219	0.063013698630137	4.49327403387416e-12	7.8174770210798e-12	1.85125255163314e-21	3.43590256514187e-20
LEPRE1	1.31341962835739	4.87693990001454	0.269312244006426	-1.89264827289851	70	165	730	730	0.0958904109589041	0.226027397260274	1.26425510562018e-11	2.86728671648393e-12	1.90933623557639e-21	3.53312696248897e-20
CD53	5.56415116514146	14.4889057014533	0.384028392467441	-1.38071511686352	194	310	730	730	0.265753424657534	0.424657534246575	2.14135061048719e-10	1.82358832705688e-13	2.05389069680477e-21	3.78930608020618e-20
ZNF521	4.12127359641769	7.79400832921497	0.528774594834542	-0.919275231178448	218	339	730	730	0.298630136986301	0.464383561643836	8.92117652483586e-11	4.48191622157885e-13	2.10209957257255e-21	3.866740430379e-20
CTNND1	9.12493564956553	2.56359550118121	3.55942879653249	1.83164574160505	253	141	730	730	0.346575342465753	0.193150684931507	4.77417912262449e-11	9.58588883752016e-13	2.39983614681483e-21	4.40135629411395e-20
CHD7	1.81199679687468	0.103791136032862	17.4581073696022	4.12582526001224	61	7	730	730	0.0835616438356164	0.00958904109589041	2.6311578965267e-12	1.85980460833251e-11	2.56277072912475e-21	4.68631733033755e-20
STK17B	11.470692584654	5.13793847586714	2.23254767228759	1.15869098199312	352	233	730	730	0.482191780821918	0.319178082191781	2.64287813999186e-10	1.90240681458827e-13	2.63179058213302e-21	4.79837347607135e-20
FAM168B	3.95508287834993	1.40308091122779	2.8188558811544	1.49510971953342	161	66	730	730	0.220547945205479	0.0904109589041096	6.18853714720178e-12	9.21386767025698e-12	2.97752542016874e-21	5.41280940751496e-20
HSBP1	16.2753767611676	30.9355889486727	0.526105282436068	-0.926576559154026	396	498	730	730	0.542465753424658	0.682191780821918	5.44747699674258e-08	1.08903494575444e-15	3.09551617617586e-21	5.61084934974099e-20
ANKRD12	21.9225323156707	13.6907071098574	1.60127100373701	0.679217494400483	409	271	730	730	0.56027397260274	0.371232876712329	5.62610836077952e-13	1.17924047845541e-10	3.45441437594985e-21	6.24312382405631e-20
AC116366.6	1.86743048594324	0.532420488301876	3.50743543303396	1.81041654609775	105	30	730	730	0.143835616438356	0.0410958904109589	7.20668872481716e-12	9.62888706983714e-12	3.60994939912316e-21	6.50525474568735e-20
CDKN2D	8.90576856020143	3.22586785539055	2.76073570258606	1.46505277897284	218	108	730	730	0.298630136986301	0.147945205479452	5.13716161222528e-12	1.44200828415366e-11	3.84888007358263e-21	6.91571234090978e-20
PTS	4.07120935143587	1.14700375984486	3.54942982225842	1.82758728978155	143	54	730	730	0.195890410958904	0.073972602739726	7.70576305922111e-12	1.05262067242347e-11	4.20699527281049e-21	7.53733054802087e-20
LIMD2	3.29165165461654	5.11623603445422	0.643373689651845	-0.636271155764798	335	455	730	730	0.458904109589041	0.623287671232877	3.7527196360891e-10	2.52362441670515e-13	4.89729347062229e-21	8.74879603008288e-20
TRIAP1	6.91181324550965	3.73921686981724	1.84846546379843	0.886328088874255	219	108	730	730	0.3	0.147945205479452	3.44857443959909e-12	3.11245954264108e-11	5.53701719145937e-21	9.86320964651053e-20
HMHA1	5.42450447011914	11.9066895560992	0.455584605994909	-1.13420909505383	216	329	730	730	0.295890410958904	0.450684931506849	1.23101468732085e-09	8.87616997503878e-14	5.63470551100191e-21	1.00084640294272e-19
TRIM47	0.369781273949204	2.4152874497762	0.153100316893324	-2.70745082589713	16	79	730	730	0.0219178082191781	0.108219178082192	8.20710568989578e-12	1.54570405366579e-11	6.52288627337424e-21	1.1552963431042e-19
FAM178A	4.16868990794376	11.3946221045885	0.365847139964833	-1.45068711435569	129	237	730	730	0.176712328767123	0.324657534246575	8.18315912749985e-11	1.5680273127604e-12	6.59631846847302e-21	1.16497373749471e-19
TRAF3IP3	4.16968952826342	9.28889022545806	0.448889956394957	-1.15556627758531	100	204	730	730	0.136986301369863	0.279452054794521	2.21391020584727e-11	5.98569691563031e-12	6.80815288063855e-21	1.198969878042e-19
VSTM1	0.184174974681453	0.0130879602687511	14.0720915176668	3.81476486538909	47	2	730	730	0.0643835616438356	0.00273972602739726	2.15699292302687e-12	6.44020601288577e-11	7.13024345093943e-21	1.25213538675279e-19
HHEX	6.75550458430039	16.1308508783155	0.41879406333002	-1.2556871035858	261	368	730	730	0.357534246575342	0.504109589041096	1.99147310869423e-08	7.01155131153524e-15	7.16639590000706e-21	1.25492904474982e-19
HLA-B	122.896800343469	74.9673396220957	1.6393378898462	0.713113244165691	710	674	730	730	0.972602739726027	0.923287671232877	2.73866197185706e-05	5.26047285191508e-18	7.38942888117109e-21	1.29033998970083e-19
PRAME	0.39929851642597	0	Inf	Inf	40	0	730	730	0.0547945205479452	0	1.05033371624822e-12	1.45734667243786e-10	7.84195339541548e-21	1.36551317691519e-19
USP12	2.06360030367378	1.06840506442848	1.93147746335108	0.949704844175425	151	60	730	730	0.206849315068493	0.0821917808219178	1.11825969863835e-11	1.456723945173e-11	8.33539306785012e-21	1.44736979349028e-19
ARL6IP5	25.2827015006025	37.0140581896846	0.683056728636377	-0.549922693936063	395	510	730	730	0.541095890410959	0.698630136986301	7.15944911261993e-10	2.40921491416442e-13	8.81608304539539e-21	1.52656141894989e-19
AEN	2.45974112681013	1.04707576369771	2.34915295730238	1.2321406527104	121	40	730	730	0.165753424657534	0.0547945205479452	9.33339911528315e-12	1.8627943460769e-11	8.88500701337769e-21	1.53421054250497e-19
GBP2	4.32232915652012	10.351338717295	0.417562334164408	-1.25993651412182	100	203	730	730	0.136986301369863	0.278082191780822	3.27633906027661e-11	5.57770027497439e-12	9.32982278778006e-21	1.60209339228389e-19
TNFAIP8L2	0.188240157428417	2.00051898136384	0.0940956617667712	-3.40972798001795	20	86	730	730	0.0273972602739726	0.117808219178082	1.25401110370994e-11	1.45528921337813e-11	9.31733468117845e-21	1.60209339228389e-19
EFNA1	2.9022991134478	9.95595628874375	0.291513846513082	-1.77836368377265	73	166	730	730	0.1	0.227397260273973	4.7886462538537e-11	4.75671790493557e-12	1.15790108159028e-20	1.98282563667905e-19
LINC00936	21.4905014439811	35.7831993247667	0.600575181915242	-0.73558323648846	288	408	730	730	0.394520547945205	0.558904109589041	4.12442578241491e-10	5.62996853415056e-13	1.1799306671736e-20	2.01498352777112e-19
MAP9	4.60012800762719	1.26773788760954	3.62861128675522	1.85941751707987	109	33	730	730	0.149315068493151	0.0452054794520548	1.23167964184628e-11	2.04634995050417e-11	1.27868444115025e-20	2.17762770623362e-19
SMCHD1	14.3687749636109	6.51206623472587	2.20648476930238	1.14174978886035	294	177	730	730	0.402739726027397	0.242465753424658	7.08879908579301e-11	4.24902009464748e-12	1.52271683185193e-20	2.58611551798633e-19
CENPF	1.18209687502677	0.822510603159313	1.43718132080761	0.523242089719798	99	27	730	730	0.135616438356164	0.036986301369863	1.08050354142979e-11	2.85528724550103e-11	1.55893367919715e-20	2.64039067686971e-19
FAM171A1	0.247217566995628	0.00173851868008983	142.20012118757	7.15177888424423	43	1	730	730	0.0589041095890411	0.00136986301369863	2.78377259668001e-12	1.2591569900475e-10	1.76671611451034e-20	2.98416163320152e-19
JOSD1	3.97912711800315	1.36181884297931	2.92192103121282	1.54691718792336	127	44	730	730	0.173972602739726	0.0602739726027397	1.08426021415916e-11	3.39086285729937e-11	1.85133663953898e-20	3.11859669252775e-19
FAM219B	3.78096018909019	7.75384888922194	0.487623661888204	-1.03615996060169	149	262	730	730	0.204109589041096	0.358904109589041	5.81647112454384e-11	6.3467733970824e-12	1.85874190268716e-20	3.12258565169586e-19
UBR4	8.13082529688277	4.92362352273316	1.65139053774957	0.723681343901601	257	139	730	730	0.352054794520548	0.19041095890411	4.32867534442636e-12	8.58785313875346e-11	1.87148357739771e-20	3.13549370169957e-19
BLVRB	7.86332662765425	8.92217646309466	0.881323818261139	-0.182255899618635	340	201	730	730	0.465753424657534	0.275342465753425	5.95465500704203e-14	9.02295705702325e-09	2.68511410198949e-20	4.4865289267474e-19
RP11-347C12.1	10.0139985837328	14.0461018765778	0.712937914855326	-0.488151647713645	338	470	730	730	0.463013698630137	0.643835616438356	4.65373035438658e-12	1.20857990619504e-10	2.80825174014389e-20	4.67966466052472e-19
HIST1H2AL	0.80005690545337	3.78043420487307	0.211630956153681	-2.24037742290368	39	117	730	730	0.0534246575342466	0.16027397260274	2.91592220475703e-11	1.95526046693428e-11	2.84591380485805e-20	4.72971036898527e-19
SH3BGRL3	53.1631319173123	80.8813865030446	0.657297484821321	-0.605381630365607	642	668	730	730	0.879452054794521	0.915068493150685	0.0308901360942226	2.3748669883587e-20	3.64335505614974e-20	6.03881229761289e-19
PTPRCAP	5.85237528214516	14.1201524082518	0.414469696426581	-1.27066147064109	235	343	730	730	0.321917808219178	0.46986301369863	9.54913416179994e-09	8.05801539752904e-14	3.81783194286019e-20	6.31113072367741e-19
AC004540.4	0.704622777191818	2.01287369586118	0.350058117725244	-1.51433363227715	55	141	730	730	0.0753424657534247	0.193150684931507	3.62689004866819e-11	2.2563460432379e-11	4.05532236977703e-20	6.68588919421484e-19
SH2D3C	1.06701423840217	3.64292678426365	0.292900269917955	-1.77151857217498	49	132	730	730	0.0671232876712329	0.180821917808219	3.70148722211973e-11	2.3991541036595e-11	4.39342109669918e-20	7.22408949030191e-19
STAT4	11.8609542241889	3.49125322173849	3.39733427250018	1.76440317569503	203	101	730	730	0.278082191780822	0.138356164383562	5.41171586670391e-11	1.72154730847175e-11	4.60470009663642e-20	7.55146452355799e-19
ARL4A	29.8715736198727	11.753935509479	2.54141037236274	1.34562935231779	343	231	730	730	0.46986301369863	0.316438356164384	2.49991767048443e-09	3.94884267811299e-13	4.87342134155619e-20	7.95008918323863e-19
TOP1	6.21740212353162	2.86854245223443	2.16744295301909	1.11599402229162	233	124	730	730	0.319178082191781	0.16986301369863	3.69471528769039e-11	2.66722651578285e-11	4.8651315371006e-20	7.95008918323863e-19
CDK17	7.30716733383771	1.8016223049028	4.05588192039616	2.02001565151812	194	94	730	730	0.265753424657534	0.128767123287671	5.22498979497245e-11	1.98374910087595e-11	5.11188927302473e-20	8.31721826863001e-19
RP11-367G6.3	14.4473260932823	5.18739011336535	2.78508571315248	1.47772172829679	249	138	730	730	0.341095890410959	0.189041095890411	5.50962126668619e-11	2.85470116474034e-11	7.69137119002601e-20	1.24813638761705e-18
SERPINB1	29.0126327693133	50.3121493340627	0.576652620755181	-0.794225603114015	510	583	730	730	0.698630136986301	0.798630136986301	1.3358268643182e-05	1.37081976766632e-16	8.92686898690942e-20	1.44484754177158e-18
CTA-29F11.1	16.2704058976597	5.41188922666642	3.00641887078716	1.5880460274539	282	171	730	730	0.386301369863014	0.234246575342466	4.21201759479095e-10	5.04878186718446e-12	1.03350151277456e-19	1.66840517648164e-18
CHST12	2.96256433030755	7.673614624783	0.386071554953977	-1.37305983182381	131	237	730	730	0.179452054794521	0.324657534246575	1.98591850444785e-10	1.21932997044063e-11	1.17369385283515e-19	1.88979953083768e-18
CCDC59	6.29717107163888	3.05514447184159	2.06116965324492	1.04346325685288	232	124	730	730	0.317808219178082	0.16986301369863	5.37066335050926e-11	4.61294111326698e-11	1.20025416876977e-19	1.92755844357612e-18
LGALS12	2.16846870696922	0.373596760332856	5.80430275957753	2.53712277411678	60	8	730	730	0.0821917808219178	0.010958904109589	2.20622037795964e-11	1.15246301783017e-10	1.23114890530355e-19	1.97206513281053e-18
POLR1C	8.94003510151259	5.28153933601159	1.69269497635963	0.7593220230032	219	112	730	730	0.3	0.153424657534247	2.53869849327499e-11	1.23451958347147e-10	1.51099782098493e-19	2.41409162172309e-18
HECTD1	9.90771630486106	4.81413130523148	2.05804862324682	1.04127706760039	275	160	730	730	0.376712328767123	0.219178082191781	5.69082776438689e-11	6.01420981372774e-11	1.6470802299516e-19	2.62474301940103e-18
TACC3	2.53300502672877	7.35500469351661	0.344392034033859	-1.53787632205028	158	262	730	730	0.216438356164384	0.358904109589041	2.26773680349895e-09	1.69114284895899e-12	1.84121944650048e-19	2.926594704835e-18
RP11-1275H24.3	3.54601361370722	8.22536686524153	0.431107046263413	-1.21388195193439	135	243	730	730	0.184931506849315	0.332876712328767	1.30944491721471e-10	2.99056797279037e-11	1.87925020404931e-19	2.97940460739174e-18
NUMB	3.14560272094985	5.82360319442041	0.540147159058442	-0.888575582572985	107	209	730	730	0.146575342465753	0.286301369863014	1.02696465500234e-10	4.63248702957681e-11	2.27377982565473e-19	3.59570437225349e-18
ZSCAN21	0.117092276972933	0.355709813385322	0.329179214536016	-1.6030548527868	11	66	730	730	0.0150684931506849	0.0904109589041096	3.57701336044443e-11	1.49787854737283e-10	2.55443186416429e-19	4.02924252568814e-18
