Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
RWDD1	13.6174100991653	14.7734063931863	0.921751540351984	-0.117550172658248	932	536	2056	2056	0.453307392996109	0.260700389105058	3.64686600433473e-38	4.49409393010987e-25	2.34804156364771e-60	8.59419900444493e-60
ORAI1	6.91477275892912	8.41768764498254	0.821457513103466	-0.283742135926318	724	373	2056	2056	0.352140077821012	0.181420233463035	1.93926119724128e-35	8.81945505492399e-28	2.44958563036435e-60	8.9631728938024e-60
ABHD3	5.07476408429052	3.49874224382203	1.45045382901566	0.53650437226097	502	214	2056	2056	0.244163424124514	0.10408560311284	7.19639702331896e-33	2.40787683166695e-30	2.48155754426064e-60	9.07743316715881e-60
ATP5D	6.34533210575846	4.74623504687513	1.33691906175952	0.418912126064968	977	583	2056	2056	0.475194552529183	0.283560311284047	7.43543785363628e-37	2.42419207866332e-26	2.58064908219003e-60	9.43707189137098e-60
MED16	5.06627176692171	6.42299546036303	0.788770877729277	-0.342321808043689	618	294	2056	2056	0.300583657587549	0.142996108949416	2.16656316200641e-34	8.33737061388261e-29	2.58612412054888e-60	9.45425507575207e-60
ITFG1	4.89451619165766	3.89399324837272	1.25694008167658	0.329915878136774	564	256	2056	2056	0.27431906614786	0.124513618677043	1.04174094134136e-33	1.91698768597773e-29	2.85708700873267e-60	1.04416972257344e-59
NCOA2	2.79425983918481	2.08197953585036	1.34211686093424	0.424510295494985	400	145	2056	2056	0.194552529182879	0.0705252918287938	1.48889517730552e-32	1.35642953680078e-30	2.88916034284117e-60	1.05557474913462e-59
ZNF544	2.80308490287316	1.46722012201222	1.91047332354525	0.933930113095756	425	161	2056	2056	0.206712062256809	0.0783073929961089	9.91724048814679e-33	2.04458718137253e-30	2.90064535317264e-60	1.05945310485745e-59
DLGAP5	0.497304605432068	0.0432043704632208	11.5105161838989	3.52488062681564	137	6	2056	2056	0.0666342412451362	0.00291828793774319	2.33902832228872e-34	8.71646174359522e-29	2.91646810669033e-60	1.06491300981999e-59
GTF2H5	6.32054359100823	5.50656049895853	1.1478206027526	0.198897175337857	638	313	2056	2056	0.310311284046693	0.152237354085603	1.38020977088054e-33	1.52527626652753e-29	3.01077170932233e-60	1.09901738661239e-59
PDE6G	9.65602436588501	14.4159922975467	0.669813368832633	-0.578168923745595	762	395	2056	2056	0.370622568093385	0.192120622568093	2.23183770139861e-37	9.79233678855089e-26	3.12478032735715e-60	1.14029206613354e-59
C12orf10	6.04708283458648	5.54471876974646	1.09060226238724	0.125125053354956	470	188	2056	2056	0.228599221789883	0.0914396887159533	8.66546961972359e-34	2.62139614060482e-29	3.24696758606929e-60	1.18452567133603e-59
AKR1C2	1.78486429812932	0.278278903877734	6.41394037872711	2.6812109431599	376	134	2056	2056	0.182879377431907	0.0651750972762646	3.92776581941949e-31	6.04555795029786e-32	3.39312942182741e-60	1.23747633195448e-59
PSME3	4.19412399201047	3.56538631217706	1.17634489639623	0.234311110658747	647	320	2056	2056	0.314688715953307	0.155642023346304	1.34968178049626e-33	1.7672053396971e-29	3.40818608440482e-60	1.2425954712402e-59
PREP	2.37061305366364	1.31267687085559	1.80593800827655	0.852748370843696	334	103	2056	2056	0.162451361867704	0.0500972762645914	1.11396594478167e-32	2.16504215734898e-30	3.44595369630671e-60	1.25598928709492e-59
PLEKHA2	3.29039424760501	2.81214855630946	1.17006416329697	0.226587645648168	400	146	2056	2056	0.194552529182879	0.071011673151751	2.99307912625137e-32	8.12304480440164e-31	3.47363134194098e-60	1.26569857541679e-59
MLLT10	6.98978217746522	5.86489390915141	1.19180027562964	0.253142486218711	721	375	2056	2056	0.35068093385214	0.182392996108949	1.72848380412345e-34	1.48205344308658e-28	3.65861743298418e-60	1.3327039160042e-59
KIF3B	1.79762939846762	1.11333694744021	1.61463194282803	0.691205338434661	241	51	2056	2056	0.117217898832685	0.0248054474708171	9.61233898231512e-33	2.74410410537905e-30	3.7664182527237e-60	1.37156175594701e-59
TOR1AIP1	2.9654445366443	2.52160943228098	1.17601262855439	0.233903552567959	530	234	2056	2056	0.257782101167315	0.113813229571984	6.09972580008567e-33	4.38760475293691e-30	3.82113617772998e-60	1.39107172088849e-59
RPP30	5.79999557629512	6.29581842668147	0.921245687727417	-0.118342133796432	577	265	2056	2056	0.280642023346304	0.128891050583658	6.95424318855335e-34	4.42095884571246e-29	4.38529693564224e-60	1.59597555939821e-59
EGR1	4.9334554080952	22.7559145442112	0.216798819423858	-2.20557119435786	605	919	2056	2056	0.294260700389105	0.446984435797665	3.92635056598576e-24	8.85916755809244e-39	4.95722461410942e-60	1.80358282629829e-59
DCP2	5.32251375907228	4.95695754790435	1.07374608469715	0.102652870736682	528	231	2056	2056	0.256809338521401	0.112354085603113	2.49921634687565e-33	1.56812327591268e-29	5.58055023530704e-60	2.02976059767916e-59
YEATS2	4.05974329901372	1.8708519321196	2.16999711698948	1.11769312593808	503	217	2056	2056	0.244649805447471	0.105544747081712	2.78321531442696e-32	1.4787419811378e-30	5.85845206363897e-60	2.13020312200556e-59
FRG1	11.9911950368823	9.62789596308139	1.24546371116421	0.316682986664153	1152	745	2056	2056	0.560311284046693	0.362354085603113	3.3787655248278e-37	1.35134574878189e-25	6.49458431569562e-60	2.36080368694385e-59
TEK	1.12958946719932	0.32733049496651	3.45091424285078	1.78697862244015	151	11	2056	2056	0.073443579766537	0.00535019455252918	1.11764397968238e-33	4.10486810728089e-29	6.52551670361805e-60	2.37134006464115e-59
ACSL1	2.86047780720791	1.81831645239424	1.57314630434181	0.65365284922346	356	117	2056	2056	0.173151750972763	0.0569066147859922	1.65977112913241e-32	2.79157933288465e-30	6.58992079761426e-60	2.39402998018906e-59
MORC2	0.985428433619397	0.189161551838037	5.20945416256225	2.3811322173755	197	30	2056	2056	0.0958171206225681	0.014591439688716	7.43830867659454e-33	6.26585563361138e-30	6.62855129446581e-60	2.40734595461801e-59
ATOX1	7.76949760806895	11.4216345016295	0.680243935923576	-0.555875904348798	772	406	2056	2056	0.375486381322957	0.197470817120623	8.84411197105293e-37	5.54805694649683e-26	6.97592930623166e-60	2.53275096510307e-59
EPHX2	3.08205831826784	2.5315574281546	1.2174554224964	0.283868948553393	359	119	2056	2056	0.174610894941634	0.0578793774319066	1.82880329574113e-32	2.71619616973341e-30	7.06150943134892e-60	2.56305859306499e-59
MRPL55	32.6883456297119	61.0452383531284	0.535477401867442	-0.901102403014917	1311	866	2056	2056	0.637645914396887	0.421206225680934	4.30843877439689e-44	1.23387443443862e-18	7.55358295179813e-60	2.74084581280468e-59
PES1	1.69038674708675	1.89700768192239	0.891080601937124	-0.166372159486259	504	212	2056	2056	0.245136186770428	0.103112840466926	9.10994046901327e-34	6.03808027481224e-29	7.81397819639886e-60	2.83448684962283e-59
SLC14A1	1.87561019974108	0.366930776768436	5.11161864442009	2.35378020711302	201	32	2056	2056	0.0977626459143969	0.0155642023346304	1.01948608583135e-32	5.75178823890004e-30	8.326192266038e-60	3.01939112809196e-59
SEPHS1	4.01011575619636	3.20515767039226	1.25114461395766	0.323248553517797	490	205	2056	2056	0.238326848249027	0.0997081712062257	5.51778949303642e-33	1.10836859936663e-29	8.6812633470993e-60	3.14721633425645e-59
AGAP1	0.927810705473593	0.0971457667382465	9.55070649628536	3.25560745785912	145	9	2056	2056	0.0705252918287938	0.00437743190661479	9.68345796057815e-34	6.3432427428364e-29	8.71890729535515e-60	3.15992293260104e-59
ATF5	0.986779793354832	0.756617934638349	1.3041982593586	0.383163199363404	276	70	2056	2056	0.134241245136187	0.0340466926070039	1.68481784357305e-32	4.12776792577414e-30	9.8629857566849e-60	3.57349879542471e-59
