Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
LINC00987	0.764293695283572	0.525778428801169	1.45364216829177	0.539672176021366	311	125	1107	1107	0.280939476061427	0.112917795844625	1.31034843549488e-23	1.20299804781162e-21	1.60564512696593e-42	1.84563417959684e-41
MAP4K5	8.33346851192524	5.85848396951072	1.42246160530524	0.508389712227268	440	227	1107	1107	0.39747064137308	0.205058717253839	4.87774751044636e-23	3.50608222546832e-22	1.74057075840586e-42	1.99859133294436e-41
GAS2L1	2.72155353247799	0.598134387613382	4.55007033341999	2.18588884616672	187	47	1107	1107	0.168925022583559	0.042457091237579	4.22160639861438e-23	4.2154194802716e-22	1.81050204643887e-42	2.07667286968398e-41
CAPRIN1	12.2814038952742	8.90666658529914	1.37890015053951	0.463517991632929	577	353	1107	1107	0.52122854561879	0.318879855465221	5.45716946345812e-22	3.45099712300705e-23	1.91492036350104e-42	2.19410310872286e-41
MED25	1.76064071893593	1.10594187732858	1.59198304633222	0.670824972123603	220	65	1107	1107	0.19873532068654	0.0587172538392051	1.45838550627614e-23	1.45582870894445e-21	2.15629858556834e-42	2.46804430660955e-41
TPGS2	14.8292122405754	10.9122340622298	1.35895291065129	0.442495465857423	543	319	1107	1107	0.490514905149051	0.288166214995483	1.64170346503333e-22	1.36387695875346e-22	2.2728396763297e-42	2.59866972132106e-41
PGM5	0.0097700891256957	3.36312166454457	0.00290506562063932	-8.42721353256354	7	103	1107	1107	0.00632339656729901	0.0930442637759711	5.99401918727547e-24	3.83082606403983e-21	2.33024541592061e-42	2.66147669107111e-41
C16orf87	4.21188683573606	2.1907787966629	1.92255230977761	0.943022852298967	321	134	1107	1107	0.289972899728997	0.121047877145438	4.2062166688803e-23	5.72647937308999e-22	2.4432377989882e-42	2.78757110066957e-41
MRPS11	13.756490998782	10.5397914974881	1.30519574339403	0.384266187520699	484	261	1107	1107	0.437217705510388	0.235772357723577	9.99565905300631e-24	2.41775967488796e-21	2.45130140277043e-42	2.7938084525855e-41
CDC16	9.45750892740837	5.14176010931764	1.8393524253047	0.87919793082476	423	213	1107	1107	0.382113821138211	0.192411924119241	4.81399839847691e-23	5.26727222556002e-22	2.57073955577307e-42	2.92683459053571e-41
CHD4	25.7448773886846	19.8037869920457	1.29999769231133	0.378509062258384	743	513	1107	1107	0.671183378500452	0.463414634146341	6.10246362394433e-23	4.30344623091321e-22	2.66156886737797e-42	3.02704222453695e-41
PSMG2	10.410393854517	6.86382596103126	1.51670422787831	0.600939773405188	496	275	1107	1107	0.448057813911472	0.248419150858175	5.9028731132915e-23	4.5434038614389e-22	2.71750836976558e-42	3.08739942453092e-41
MYO5C	0.872143404578659	4.18318147947863	0.208488063178019	-2.26196330923594	45	181	1107	1107	0.040650406504065	0.163504968383017	1.55225960822494e-22	1.76775242709729e-22	2.77980146581551e-42	3.15484008129843e-41
LINC00669	0.632193842465726	6.87865273144459	0.0919066374110965	-3.44368713441614	69	218	1107	1107	0.0623306233062331	0.196928635953026	1.13883360815201e-21	2.42645983026553e-23	2.79918290602754e-42	3.17348881832985e-41
CRLS1	11.3853885882131	4.86172383554039	2.34184190080545	1.22764368189251	415	215	1107	1107	0.374887082204155	0.194218608852755	3.94449492169438e-21	7.02121883419844e-24	2.80538341700911e-42	3.17717054564221e-41
HPGDS	18.4369555826333	1.28544960240257	14.3428070211183	3.84225549543635	344	165	1107	1107	0.310749774164408	0.149051490514905	1.2406580345265e-19	2.23913155457263e-25	2.8138886603792e-42	3.18345195552259e-41
SMEK1	12.4408452805735	5.84455359292824	2.12862198673763	1.08991977023169	530	313	1107	1107	0.47877145438121	0.282746160794941	2.22838009768188e-21	1.32169461474117e-23	2.98156908943722e-42	3.36961153710663e-41
ANKLE1	2.87569717681722	0.56544918413447	5.08568631364998	2.34644247899654	211	62	1107	1107	0.190605239385727	0.0560072267389341	1.17016137250992e-22	2.58594112776099e-22	3.06247711900902e-42	3.45741776741008e-41
SQLE	6.50269140660184	3.09330616911269	2.10218163062311	1.07188732499883	426	216	1107	1107	0.384823848238482	0.195121951219512	6.4263018446626e-23	4.79328025170381e-22	3.11692263748969e-42	3.51519608561337e-41
CMTM5	0.27109937483399	0.0312495726384011	8.67529863435152	3.11691342119319	137	21	1107	1107	0.123757904245709	0.018970189701897	1.80064325060042e-23	1.72919603439766e-21	3.15034238628243e-42	3.54916583602227e-41
TMEM141	5.26680885811111	2.26316663365217	2.32718562557271	1.21858629042203	349	158	1107	1107	0.315266485998193	0.142728093947606	2.93426501791362e-22	1.1606539693945e-22	3.44273032548065e-42	3.87451208910527e-41
SNRPB2	15.9263373340036	11.2723727417386	1.41286468243129	0.498623297707412	659	421	1107	1107	0.595302619692864	0.380307136404697	4.71212456681417e-24	7.30289517261244e-21	3.47830870231706e-42	3.91046220775645e-41
TMPO	4.29603423286163	1.60532741439734	2.67611092561726	1.42013791736996	332	145	1107	1107	0.299909665763324	0.130984643179765	2.54941870086542e-22	1.36929992798233e-22	3.52804752710149e-42	3.96224043257672e-41
NFATC2IP	9.66436304968358	6.57270273928892	1.47037884307683	0.556187913301253	450	234	1107	1107	0.40650406504065	0.211382113821138	2.47513670388812e-23	1.43207771223619e-21	3.58174680986111e-42	4.01835390274199e-41
NT5DC2	1.76780300971712	0.355421427787268	4.97382226142879	2.31435495404923	157	31	1107	1107	0.141824751580849	0.028003613369467	3.57236768403499e-23	1.0404716227295e-21	3.75414794779349e-42	4.20738310107398e-41
NAA10	5.71641736408853	3.85437929476266	1.48309673930015	0.5686127048436	456	239	1107	1107	0.411924119241192	0.215898825654923	2.44660863699063e-23	1.5220837317199e-21	3.76114394391502e-42	4.21083742898874e-41
ATIC	9.36649889090263	5.67850514414849	1.64946559933198	0.721998689881819	424	217	1107	1107	0.383017163504968	0.196025293586269	2.53391137644687e-22	1.48357820458927e-22	3.79645439422567e-42	4.24595143736736e-41
OSTC	16.145537135199	8.22203926966644	1.96369010237699	0.973567270263414	581	368	1107	1107	0.524841915085818	0.332429990966576	6.52986741400005e-20	6.08943835723346e-25	4.01343697498742e-42	4.48396349053891e-41
TPP2	9.17508999097576	4.38851577860655	2.09070456934509	1.06398921379121	479	264	1107	1107	0.432700993676603	0.238482384823848	3.5781378789622e-22	1.1508375187544e-22	4.15485060896643e-42	4.63714084044292e-41
MLC1	4.98686158158932	2.93722209935122	1.69781562745658	0.763679799411456	445	228	1107	1107	0.401987353206865	0.205962059620596	9.52694022932364e-24	4.377651598093e-21	4.20750089930535e-42	4.69103649488355e-41
GBGT1	3.54318141506109	0.746689318839478	4.74518829406584	2.2464653360399	252	89	1107	1107	0.227642276422764	0.0803974706413731	2.92581537173068e-22	1.53209625422637e-22	4.51909849664296e-42	5.03322781836248e-41
CENPW	4.35492449524913	1.54441774601548	2.81978402960249	1.49558466923639	285	111	1107	1107	0.257452574525745	0.100271002710027	2.27622479245777e-22	1.97871708262557e-22	4.5404322415675e-42	5.05175909896843e-41
FASTKD1	3.50125137616254	1.14456008741344	3.05903675540087	1.61307744148781	253	89	1107	1107	0.228545618789521	0.0803974706413731	1.80166091915372e-22	2.56260886185604e-22	4.65314957208705e-42	5.17182192624841e-41
SMAD2	4.31923405566331	2.22187853127974	1.94395597907666	0.958995549454562	337	146	1107	1107	0.304426377597109	0.131887985546522	4.93172453838348e-23	9.40794683838416e-22	4.67588778107624e-42	5.19173133504637e-41
ELAVL1	18.5237921144774	12.9328814152322	1.43230201528488	0.51833573143806	593	369	1107	1107	0.535682023486902	0.333333333333333	8.2763019709662e-22	5.67801228324464e-23	4.73530660873518e-42	5.25228492818369e-41
SURF6	5.17495421256856	2.57102451901648	2.0127984678062	1.00920272911381	360	165	1107	1107	0.32520325203252	0.149051490514905	1.31751741429314e-22	3.57987767410484e-22	4.75252272028948e-42	5.26595179686864e-41
ACSL4	4.51163605642649	1.68385621395819	2.67934757078879	1.42188174285557	311	130	1107	1107	0.280939476061427	0.11743450767841	3.25162447307353e-22	1.45449035530269e-22	4.76539717384018e-42	5.27478479355417e-41
TOPORS	11.4725866380698	7.00841643144233	1.63697273846337	0.711030295904187	488	270	1107	1107	0.440831074977416	0.24390243902439	1.51524639672656e-22	3.25858488916235e-22	4.97295503963082e-42	5.498871867563e-41
CCT3	33.2793408792455	21.2793330930673	1.56392781360652	0.645173923543391	717	503	1107	1107	0.64769647696477	0.454381210478771	6.80087550682494e-20	7.58687808759754e-25	5.19445904981729e-42	5.7379039955836e-41
FANCI	6.78466268455854	1.21601765799984	5.5794113185151	2.4801129119001	232	75	1107	1107	0.209575429087624	0.0677506775067751	1.25380108126146e-22	5.25789716457598e-22	6.62056143746778e-42	7.30570466725291e-41
MTMR12	3.59437618183498	1.94839180341349	1.84479126607791	0.883457587868194	272	101	1107	1107	0.245709123757904	0.0912375790424571	1.09079755423099e-22	6.29498100527542e-22	6.89312908452344e-42	7.59868604717087e-41
PPIH	8.53905749431201	4.89811193567355	1.74333653588457	0.801851096019062	379	178	1107	1107	0.342366757000903	0.160794941282746	5.06013655888049e-23	1.50535340859082e-21	7.63887535666596e-42	8.40354396343242e-41
CCNB2	4.22704832700746	0.570797095937418	7.40551827802382	2.88860070661061	234	77	1107	1107	0.211382113821138	0.0695573622402891	2.23997296809159e-22	3.398379063749e-22	7.63389471409319e-42	8.40354396343242e-41
MGME1	4.47286778946612	1.85695455850517	2.40871149430104	1.26826160376024	275	103	1107	1107	0.248419150858175	0.0930442637759711	1.0609521440088e-22	7.31408803353536e-22	7.78044364752357e-42	8.55054067453586e-41
CDC42	25.4221060032259	19.4642133851792	1.30609470314291	0.385259508523828	813	600	1107	1107	0.734417344173442	0.5420054200542	4.58789066739393e-21	1.69463760049014e-23	7.79524849929207e-42	8.55806924529422e-41
PSMD9	1.87661960995547	0.847240065353839	2.2149797757401	1.14729352606126	318	132	1107	1107	0.287262872628726	0.119241192411924	4.69725888802383e-23	1.69693229750056e-21	7.98989657784172e-42	8.76282337217116e-41
DPM2	14.446912946208	8.4991158395004	1.69981362991485	0.765376575811793	522	304	1107	1107	0.471544715447154	0.274616079494128	9.8873394257169e-22	8.1079998129337e-23	8.03527112816555e-42	8.80361324520704e-41
ARHGEF7	6.69994320021173	4.30987824213592	1.55455509965667	0.636501752473549	375	176	1107	1107	0.338753387533875	0.158988256549232	9.48361819624888e-23	8.86246411714668e-22	8.4203663436199e-42	9.2161466420149e-41
COPS3	14.2429839118177	8.79087677533848	1.62020060977015	0.696172455580401	505	287	1107	1107	0.456187895212285	0.259259259259259	4.14980910478133e-22	2.06479095507225e-22	8.58268224292652e-42	9.38425591988277e-41
RAD17	3.6169014632024	1.13725716637751	3.18037254029647	1.66919576882994	249	86	1107	1107	0.224932249322493	0.0776874435411021	1.35776549653196e-22	6.35649650835544e-22	8.64430483673173e-42	9.44203814603012e-41
TBC1D7	7.64083042639465	3.86260130629166	1.97815664121191	0.984156671067706	346	154	1107	1107	0.312556458897922	0.139114724480578	1.06125101473718e-22	9.20317098267162e-22	9.77026829672773e-42	1.06610868767235e-40
NT5C	23.5005216445473	15.0408683495614	1.56244447450619	0.643804920796847	607	385	1107	1107	0.5483288166215	0.347786811201445	2.59242637965128e-21	3.8617639983896e-23	1.00123425737158e-41	1.09141635005682e-40
KANSL2	8.65144853739991	5.8415706501332	1.48101410657468	0.566585382279979	439	223	1107	1107	0.396567299006323	0.201445347786811	9.31478489287628e-24	1.1116557035984e-20	1.03523786903557e-41	1.12734050940827e-40
CRKL	5.54697239812892	2.73389784559417	2.0289611066003	1.02074121016472	391	189	1107	1107	0.353206865401987	0.170731707317073	1.21163548788667e-22	8.72614987916832e-22	1.05682025014999e-41	1.14967938031989e-40
WDR5	2.61989458558913	0.624826053355128	4.1929983097233	2.06798224860684	220	68	1107	1107	0.19873532068654	0.0614272809394761	1.83439780209927e-22	6.10007360414255e-22	1.11786292022567e-41	1.21485728875838e-40
P4HB	11.8733750867608	6.14433479758491	1.93241017586277	0.950401354978522	581	361	1107	1107	0.524841915085818	0.326106594399277	3.44588973373721e-21	3.25179797546275e-23	1.11938354165643e-41	1.21528229310611e-40
RP11-354E11.2	37.1715266752776	14.7506906281092	2.51998551203039	1.33341543936726	601	398	1107	1107	0.542908762420958	0.359530261969286	5.04816444319613e-18	2.45557249820097e-26	1.23708902193829e-41	1.3417178212736e-40
SUCLA2	1.91826636443374	1.06999863380106	1.79277459226213	0.842194107800094	237	78	1107	1107	0.214092140921409	0.0704607046070461	1.10155251785919e-22	1.18028058404196e-21	1.29687361578663e-41	1.40514231946106e-40
ERH	17.1714375556834	10.9193265915161	1.57257294319092	0.653126937511005	652	426	1107	1107	0.588979223125565	0.384823848238482	7.98515495519348e-22	1.63038917492291e-22	1.29860167716091e-41	1.40559913929318e-40
CCDC112	5.31393598657527	2.07924587719048	2.55570351004161	1.35372047736345	246	85	1107	1107	0.222222222222222	0.0767841011743451	2.77879727279312e-22	4.82905413431163e-22	1.33809968961298e-41	1.44689593573327e-40
KDM3A	6.68148830832754	4.20712522914563	1.58813630315549	0.667334738329537	373	175	1107	1107	0.336946702800361	0.158084914182475	1.29611631234574e-22	1.19758664823251e-21	1.54556002598828e-41	1.6695462168281e-40
ABCC5	6.14354911201397	3.20143663085271	1.91899756903126	0.940352883941438	336	148	1107	1107	0.303523035230352	0.133694670280036	2.58290423701441e-22	6.12424737282542e-22	1.57475690672499e-41	1.69937909322509e-40
IBTK	8.33027507502289	3.2840675184088	2.53657241464362	1.34288034744164	379	187	1107	1107	0.342366757000903	0.168925022583559	6.85788996178132e-21	2.32920667007086e-23	1.59004151049548e-41	1.71415396908025e-40
BRD9	7.07010275335218	5.02287962786188	1.4075795713149	0.493216481024204	449	236	1107	1107	0.405600722673893	0.213188798554652	1.04991005002826e-22	1.52599493586427e-21	1.59478441743157e-41	1.71754610081545e-40
LPCAT3	1.68040879499966	0.511352512908754	3.28620423793539	1.71642214672134	259	94	1107	1107	0.233965672990063	0.0849141824751581	3.78451980003262e-22	4.61775192868455e-22	1.73803655409606e-41	1.86995352855195e-40
FDPS	6.73777957515689	3.3568306751533	2.00718482020223	1.00517346518725	474	260	1107	1107	0.428184281842818	0.23486901535682	4.14629247366219e-22	4.4122931501581e-22	1.81861952554853e-41	1.95469804948818e-40
DNAJC15	15.3691404515168	8.96273563894273	1.7147823020394	0.778025432547585	557	336	1107	1107	0.50316169828365	0.303523035230352	1.08070070589468e-21	1.83087036563488e-22	1.96534154671704e-41	2.1102903893342e-40
POMP	54.4799644037743	30.1367217280028	1.80776014377011	0.854203271586688	831	676	1107	1107	0.750677506775068	0.610659439927733	1.91061358990851e-12	1.06712518916039e-31	2.0245666871138e-41	2.17171615021509e-40
TMA16	5.18399683607401	2.44128836562555	2.1234676366246	1.08642212100601	368	172	1107	1107	0.332429990966576	0.155374887082204	2.12565963528458e-22	1.0661869247649e-21	2.24806079282821e-41	2.40905239741422e-40
RXFP1	0.160399351444885	3.50357755000575	0.0457815901476539	-4.44908861638979	30	152	1107	1107	0.02710027100271	0.137308039747064	2.00860659414958e-22	1.16889819678195e-21	2.32807960030495e-41	2.4923192457394e-40
RRP1B	7.42171466356713	2.86195071815065	2.59323636025534	1.37475370647187	357	167	1107	1107	0.322493224932249	0.150858175248419	1.51596164461852e-21	1.68317731585395e-22	2.52801500073456e-41	2.70366932335021e-40
PET100	2.47647274092742	1.73811920012214	1.42480029031001	0.510759715508349	492	268	1107	1107	0.444444444444444	0.242095754290876	1.05337189016354e-23	2.5545043230649e-20	2.66450788615884e-41	2.84681632047497e-40
RAB10	12.2781007776976	8.41475581752927	1.45911551611758	0.545094103908923	527	305	1107	1107	0.476061427280939	0.275519421860885	2.00500294339171e-22	1.40465582564416e-21	2.78749189979677e-41	2.9752604513803e-40
VRK1	8.43365990637233	4.38768643843607	1.92212001124182	0.942698416350042	401	199	1107	1107	0.362240289069557	0.179765130984643	3.60469974762445e-22	8.66708809523645e-22	3.08898291691366e-41	3.29379258702418e-40
GUCD1	5.77340294963727	2.81687208371409	2.04957938381956	1.03532786917487	386	190	1107	1107	0.348690153568202	0.17163504968383	1.7654442153085e-21	1.77423869322594e-22	3.09690497146155e-41	3.29897035524305e-40
DNAJC8	14.666859772676	8.69474596145461	1.68686466950235	0.754344236536373	628	416	1107	1107	0.567299006323397	0.375790424570912	2.04541115293151e-19	1.55039739420632e-24	3.13495485476207e-41	3.33619973119536e-40
PIP5K1B	2.91393788649339	1.62256290503999	1.79588592679035	0.844695714176769	316	133	1107	1107	0.285456187895212	0.120144534778681	2.19781214562151e-22	1.44769094235534e-21	3.14528115663741e-41	3.34388141939347e-40
INTS10	11.4084921187083	6.9262013951852	1.64714992645738	0.719971877658281	490	276	1107	1107	0.44263775971093	0.249322493224932	1.14298046011687e-21	2.94130968640423e-22	3.32147229568775e-41	3.52771178966481e-40
ATG3	12.3603019158665	8.48786274870512	1.45623253836806	0.542240750566337	550	328	1107	1107	0.496838301716351	0.296296296296296	5.36804423872776e-22	6.38254315943026e-22	3.38436823413701e-41	3.59096822791717e-40
CSPP1	6.82083875170937	3.49224501488566	1.95313866084298	0.965794375343177	322	136	1107	1107	0.290876242095754	0.122854561878952	9.34943025145164e-23	3.73833820600644e-21	3.45178615222551e-41	3.65889332135904e-40
SLC44A2	7.5525522996224	4.24747434438016	1.77812782074015	0.83035903604606	417	214	1107	1107	0.376693766937669	0.193315266485998	1.03375483513589e-21	3.49590330337754e-22	3.5678791239871e-41	3.77822947785209e-40
COPS4	9.57391507964703	6.64153661621293	1.44152108659248	0.527591940752279	482	266	1107	1107	0.435411020776874	0.240289069557362	2.69340502392119e-22	1.36803435743941e-21	3.63702700456272e-41	3.8476670149548e-40
TAF2	4.84154054891741	2.32940628702166	2.078444012061	1.05550388598978	328	143	1107	1107	0.296296296296296	0.129177958446251	4.56314116954232e-22	8.23357953255373e-22	3.70778710565799e-41	3.91867205007606e-40
ASXL2	2.25178261312451	1.44546556914238	1.55782514727108	0.639533312140695	195	53	1107	1107	0.176151761517615	0.047877145438121	1.69416471794875e-22	2.33299570054547e-21	3.89859944244783e-41	4.1162935624432e-40
STAT1	10.9052509580317	5.87814681360122	1.85521922194908	0.891589672954981	472	260	1107	1107	0.426377597109304	0.23486901535682	9.46720373052471e-22	4.22385971496844e-22	3.94383679685767e-41	4.15997451935212e-40
DNAJB11	17.8277998515995	12.04598670172	1.47997837728427	0.565576098007846	765	540	1107	1107	0.691056910569106	0.48780487804878	2.57302243266759e-22	1.59560795783012e-21	4.04800925278078e-41	4.2656740010449e-40
DAP3	11.3469221977754	9.30174917992787	1.21986972324095	0.286727082484911	554	330	1107	1107	0.500451671183379	0.29810298102981	2.54443495417087e-22	1.88571663093328e-21	4.72337439199663e-41	4.97248386335536e-40
SAFB	12.2216356365522	7.15156848327935	1.70894478115212	0.773105781891158	617	394	1107	1107	0.55736224028907	0.355916892502258	2.00199340777335e-21	2.51762226318755e-22	4.95930146212684e-41	5.21575018876077e-40
PDRG1	19.0014769186439	11.8310107697205	1.60607384174435	0.683538224529812	532	314	1107	1107	0.480578139114724	0.283649503161698	1.55238331949806e-21	3.25008926709007e-22	4.96428915350022e-41	5.21589716821376e-40
RBX1	16.292744682888	10.6991108974244	1.5228129551223	0.606738748595156	718	507	1107	1107	0.648599819331527	0.457994579945799	2.14174020446929e-19	2.38624738698429e-24	5.02791898547002e-41	5.27759808435824e-40
GNG5P2	0.291139005227483	0.0892214481659616	3.26310557844716	1.70624566687752	197	54	1107	1107	0.177958446251129	0.0487804878048781	1.46854041089129e-22	3.75997742080931e-21	5.42794702224138e-41	5.69193781796248e-40
LONP1	7.25109979865013	3.69912132936862	1.96022221306479	0.971017209195035	383	184	1107	1107	0.345980126467931	0.166214995483288	2.49337318626522e-22	2.37566819625585e-21	5.81871562335216e-41	6.09577033998499e-40
FAM133B	22.8074759395554	15.5533151348991	1.4664060839595	0.552284676587812	726	496	1107	1107	0.655826558265583	0.448057813911472	8.90224854901938e-23	6.71659803916442e-21	5.87302219901937e-41	6.14667761082193e-40
SLC29A1	2.02007345872177	0.592296470926824	3.41057824565587	1.77001636136566	244	85	1107	1107	0.220415537488708	0.0767841011743451	7.35047513145846e-22	8.3597624582777e-22	6.03394230013014e-41	6.30895871789117e-40
NDUFS4	11.3994931818715	6.72980958976549	1.69388049242991	0.760332092461928	512	295	1107	1107	0.462511291779584	0.266485998193315	9.55476015856867e-22	6.550795800572e-22	6.14503175440861e-41	6.41887346074585e-40
CACYBP	27.7623143756324	15.3254453994493	1.81151762001188	0.857198838460336	692	476	1107	1107	0.625112917795845	0.429990966576332	4.24038056386179e-20	1.69896912350842e-23	7.06281856709609e-41	7.3704039731704e-40
TDG	10.1731488329613	5.81580593815789	1.74922425905145	0.806715261632911	490	276	1107	1107	0.44263775971093	0.249322493224932	1.14298046011687e-21	6.3693586485624e-22	7.13634576641683e-41	7.43991706403863e-40
LTK	4.08011886054589	0.21153827410543	19.2878517034339	4.26962055867878	188	51	1107	1107	0.169828364950316	0.046070460704607	1.09226515473963e-21	6.68003807939761e-22	7.15218056757163e-41	7.44920723393061e-40
MCM3	7.93773088827168	3.84338385692628	2.06529745239129	1.04634957931329	390	192	1107	1107	0.35230352303523	0.173441734417344	9.39542265852241e-22	8.39072015179581e-22	7.72154159262632e-41	8.03443578288845e-40
TIMM17A	15.7650174968101	9.67277641183584	1.62983375461048	0.704724814989666	561	345	1107	1107	0.506775067750677	0.311653116531165	1.08272863558127e-20	7.40610917677503e-23	7.85276662355767e-41	8.16308368143546e-40
SLC35E2B	6.59127017932158	4.14180052262855	1.59140213134613	0.670298436293262	361	166	1107	1107	0.326106594399277	0.149954832881662	1.506741571255e-22	5.58931782085773e-21	8.24314804878117e-41	8.56062064255179e-40
RNF138	10.2563250006537	5.53608323335081	1.85263200864953	0.889576344927173	477	263	1107	1107	0.430894308943089	0.237579042457091	5.06742005177027e-22	1.82896683831608e-21	9.06281455527535e-41	9.4027793442823e-40
CDC5L	35.7248416482616	23.9478942941893	1.49177381565985	0.577028809210628	678	462	1107	1107	0.612466124661247	0.417344173441734	4.66129510667333e-20	2.00136578146541e-23	9.12167045251726e-41	9.45472566460821e-40
CD40LG	1.78900413722375	0.0825166843234062	21.6805140910914	4.43832706135196	113	12	1107	1107	0.102077687443541	0.010840108401084	8.19702840471909e-23	1.22998161259765e-20	9.85034287572747e-41	1.0200176997108e-39
NLK	4.92550344078466	1.8957748337634	2.59814791981746	1.37748356978201	262	97	1107	1107	0.236675700090334	0.0876242095754291	7.61244227467202e-22	1.36091372193167e-21	1.01188254565389e-40	1.04681195275867e-39
RP11-345J4.5	2.53726534805945	1.45320903204478	1.74597411116371	0.804032167230445	382	182	1107	1107	0.345076784101174	0.164408310749774	1.27642029096401e-22	8.44127532652405e-21	1.05196840606267e-40	1.08723612688072e-39
ASCC2	15.610275941919	10.1579976075768	1.53674735365909	0.61988000069342	571	346	1107	1107	0.515808491418247	0.312556458897922	2.92800546038747e-22	3.71387970922534e-21	1.06159703434361e-40	1.0961345962095e-39
TMEM164	4.88452026190875	1.33194508145515	3.66720845319869	1.87468227473477	273	106	1107	1107	0.246612466124661	0.0957542908762421	2.10982458597264e-21	5.30216135782035e-22	1.09177529787673e-40	1.1262138475413e-39
PPAN	3.2480271990735	1.53557750946437	2.11518284101884	1.08078237844206	306	127	1107	1107	0.276422764227642	0.114724480578139	4.76802375293104e-22	2.40996117967052e-21	1.12114827980858e-40	1.15540558835829e-39
C1orf174	4.36409995056728	1.75786628213363	2.48261201373651	1.31185881262432	305	127	1107	1107	0.275519421860885	0.114724480578139	7.50389967331506e-22	1.56058106529046e-21	1.14236172625244e-40	1.17501623448853e-39
NUP62	8.5020289051529	5.14173278727	1.6535337904378	0.725552527717685	401	201	1107	1107	0.362240289069557	0.181571815718157	1.03408163708395e-21	1.13234704918578e-21	1.14226026666665e-40	1.17501623448853e-39
DDA1	7.92198009940051	6.33181188616792	1.25113952243376	0.323242682468873	497	273	1107	1107	0.448961156278229	0.246612466124661	1.46112003036853e-23	8.13216811079916e-20	1.15893146468779e-40	1.19092107245233e-39
PLGRKT	5.16798263442717	2.25515196454835	2.2916338746432	1.19637656877669	324	142	1107	1107	0.292682926829268	0.128274616079494	1.48044774759821e-21	8.22556081227853e-22	1.18744838410083e-40	1.21906079814321e-39
PAICS	8.55989476467738	4.90689194132588	1.74446367823711	0.80278355925615	474	263	1107	1107	0.428184281842818	0.237579042457091	1.73813207642388e-21	7.05983663449718e-22	1.19646370612322e-40	1.22714518724306e-39
RHBDD3	5.14693690218997	4.23681250126891	1.2148134713652	0.280734812106662	349	156	1107	1107	0.315266485998193	0.140921409214092	9.09274362861999e-23	1.40335174093119e-20	1.24368204321089e-40	1.2743595336101e-39
PCM1	18.0491550513813	13.6099587764411	1.32617264665227	0.407268603697447	670	448	1107	1107	0.605239385727191	0.404697380307136	4.28439272943403e-21	3.04739411801753e-22	1.27222408317053e-40	1.30236526268618e-39
GEMIN7	4.60926330253666	2.17011969464916	2.12396731567465	1.08676156563505	318	136	1107	1107	0.287262872628726	0.122854561878952	5.69895867043194e-22	2.31524913795164e-21	1.28555894754954e-40	1.31476508713741e-39
JARID2	12.5044054240224	9.94838100207183	1.25692868230702	0.329902794069565	527	306	1107	1107	0.476061427280939	0.276422764227642	3.17753638133343e-22	4.24407453058513e-21	1.31363580524246e-40	1.34220395333368e-39
AHSP	7.27330560068821	0.400342684369312	18.167699535078	4.18330384635537	270	107	1107	1107	0.24390243902439	0.0966576332429991	1.61948239027363e-20	9.01906457023042e-23	1.4216188177857e-40	1.45115719739624e-39
RRP1	8.79346989810641	5.32227416191106	1.65220160228442	0.724389735710376	413	209	1107	1107	0.373080397470641	0.188798554652213	4.22245306743459e-22	3.82482692054758e-21	1.5702668515635e-40	1.60137450767504e-39
HMBOX1	14.0436309693012	6.04444363698099	2.323395139857	1.21623453418711	472	264	1107	1107	0.426377597109304	0.238482384823848	6.25996099290154e-21	2.79285108288085e-22	1.69848557575975e-40	1.73049302174235e-39
SMC2	11.2336180235298	4.70748398546083	2.38633164939596	1.25479456092451	392	197	1107	1107	0.354110207768744	0.177958446251129	5.6010518585607e-21	3.36039067091294e-22	1.82714029829694e-40	1.85981101886252e-39
MFF	15.9486269815905	11.4308544486372	1.39522614457679	0.480498979557954	563	338	1107	1107	0.508581752484191	0.305329719963866	2.24733162869281e-22	8.47792057420899e-21	1.84933023242591e-40	1.88061852274767e-39
TMCC2	1.52011907518021	0.134699018247831	11.2853018155141	3.49637309754851	151	30	1107	1107	0.136404697380307	0.02710027100271	3.57296721477457e-22	5.66404509788602e-21	1.96310574757742e-40	1.99443387518276e-39
PLEKHO1	2.08490582201884	7.20333269996186	0.289436280241489	-1.78868232283147	126	298	1107	1107	0.113821138211382	0.269196025293586	9.30274374257246e-21	2.19955713589237e-22	1.98465433949612e-40	2.01442415458856e-39
MACROD1	1.15801102875253	0.538696216340496	2.14965502564544	1.10410515622263	226	73	1107	1107	0.204155374887082	0.0659439927732611	5.13460377671323e-22	4.21111883534624e-21	2.09602242803797e-40	2.12545761576442e-39
EPB42	3.53216556561447	0.675092852510715	5.23211814860446	2.38739511929188	266	100	1107	1107	0.240289069557362	0.0903342366757001	9.32042190591393e-22	2.35691345580804e-21	2.12911821102391e-40	2.15698520079155e-39
TK1	6.99598208517433	1.33990364765758	5.2212575862486	2.38439733455954	302	127	1107	1107	0.272809394760614	0.114724480578139	2.89659261065803e-21	7.70963287254057e-22	2.16405348033686e-40	2.19031527704085e-39
