Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
HPRT1	8.64143977505053	7.33056107770715	1.17882378762655	0.237348078184498	1150	969	3130	3130	0.36741214057508	0.309584664536741	1.51061387289168e-06	2.05610736211002e-06	8.54073949533507e-11	1.49166624237396e-10
CBY1	2.39574702229615	5.51910245138301	0.434082723305092	-1.20395809108964	414	538	3130	3130	0.132268370607029	0.171884984025559	1.46358664531887e-05	2.12510520056314e-07	8.55211011605104e-11	1.49341393398154e-10
PIGX	2.73209188359427	4.01535126503667	0.680411675905849	-0.555520196938773	516	652	3130	3130	0.164856230031949	0.208306709265176	1.16715983089461e-05	2.66876836222698e-07	8.56430771978968e-11	1.49530545724729e-10
ICAM2	1.314035096114	1.00150115017105	1.31206548878109	0.391839730612843	959	785	3130	3130	0.306389776357827	0.250798722044728	1.05938796603303e-06	2.94320352238875e-06	8.57256113531398e-11	1.49650784232387e-10
DHRS4-AS1	0.40425059335063	1.02997607873216	0.392485419514052	-1.34928903473147	99	176	3130	3130	0.031629392971246	0.0562300319488818	2.4160399719885e-06	1.30152276782184e-06	8.64285559624771e-11	1.50853859275173e-10
ZC3H12A	1.45739367105842	1.04554497214847	1.39390816261461	0.47913551263745	361	246	3130	3130	0.115335463258786	0.078594249201278	1.05141640609926e-06	3.00276323206744e-06	8.67628684036492e-11	1.51413236555874e-10
C11orf57	4.6776459381208	3.92361273402845	1.19217829464993	0.253600012286534	676	520	3130	3130	0.215974440894569	0.166134185303514	6.07875385166069e-07	5.32585039754474e-06	8.88882773705504e-11	1.55097649231897e-10
BAIAP2L2	0.191866003875999	0.108428100862374	1.76952286676617	0.823360405197446	70	24	3130	3130	0.0223642172523962	0.00766773162939297	1.85604778929892e-06	1.77419065705973e-06	9.03568996122277e-11	1.57635069129108e-10
LSM3	34.7952130110635	26.8607824492557	1.29539089476627	0.373387508603114	2127	2007	3130	3130	0.679552715654952	0.641214057507987	0.00149082213745398	2.22839259112994e-09	9.11275896584881e-11	1.5895427420277e-10
RP11-176H8.1	0.342993319834146	0.191849500548143	1.78782492971919	0.838205469523494	107	48	3130	3130	0.034185303514377	0.0153354632587859	1.82847074548057e-06	1.82558288403239e-06	9.15474752490617e-11	1.59661246655301e-10
CCDC61	0.418052973569279	0.93433966998233	0.447431471658679	-1.1602613579158	225	329	3130	3130	0.0718849840255591	0.105111821086262	4.32362666487906e-06	7.72237061066296e-07	9.15696687697318e-11	1.59674518770472e-10
PRDM5	0.396437122688916	0.160277759823683	2.4734381309361	1.30651781325923	98	42	3130	3130	0.0313099041533546	0.0134185303514377	1.92560211625721e-06	1.73562361069012e-06	9.16557016191464e-11	1.59799088698732e-10
NAPSA	0.13436038880684	0.663174004819534	0.202602013695339	-2.30327958148947	31	81	3130	3130	0.00990415335463259	0.0258785942492013	2.06196441243694e-06	1.63698323145771e-06	9.25349586995839e-11	1.61306362490327e-10
AL365202.1	0.216965009935615	0.402206091313997	0.539437404408264	-0.890472533856351	106	185	3130	3130	0.0338658146964856	0.0591054313099042	2.49206178386657e-06	1.36123668556712e-06	9.29809190397555e-11	1.62057956473461e-10
ARFRP1	5.887031304978	12.1943374550759	0.48276762281394	-1.05059917101495	859	985	3130	3130	0.27444089456869	0.314696485623003	0.000526866631931584	6.49367562479503e-09	9.37470696202043e-11	1.63367287167216e-10
LINC00869	0.028314665559419	0.0743034064410096	0.381068202867635	-1.39187886322381	17	58	3130	3130	0.00543130990415335	0.0185303514376997	1.90678502451015e-06	1.80793530602149e-06	9.44345309839678e-11	1.64512916426963e-10
SKA1	0.445604399652413	0.329763382187759	1.35128526610847	0.434332270189989	148	77	3130	3130	0.0472843450479233	0.0246006389776358	1.67205380230622e-06	2.06169996321925e-06	9.44326648607186e-11	1.64512916426963e-10
TMEM41B	3.83738933806654	3.48926919784826	1.0997687826531	0.137200240856204	941	763	3130	3130	0.300638977635783	0.243769968051118	4.91843974516084e-07	7.02638272537178e-06	9.46599212338331e-11	1.6487933146504e-10
IKZF2	1.11808013656564	1.50359357016085	0.74360529251667	-0.427391056393845	177	274	3130	3130	0.0565495207667732	0.0875399361022364	2.49386196733215e-06	1.39623682172449e-06	9.53496264877911e-11	1.66054248515162e-10
KCNN4	8.17724113293049	13.734112661237	0.595396392517578	-0.748077614515255	1260	1365	3130	3130	0.402555910543131	0.436102236421725	0.00772056724403032	4.56763256882348e-10	9.65220741231776e-11	1.68069368571036e-10
PARS2	0.0412928867586516	0.533379541850996	0.077417455149015	-3.69119730534572	48	106	3130	3130	0.0153354632587859	0.0338658146964856	2.56638399671049e-06	1.37990848332081e-06	9.69150616283648e-11	1.68726826167748e-10
CTC-444N24.11	3.15685440073864	2.74851644656013	1.14856667664825	0.199834610549178	675	519	3130	3130	0.215654952076677	0.165814696485623	5.97852494959378e-07	5.9680205347952e-06	9.76168624215964e-11	1.69921625859151e-10
CREB1	5.0437843760607	7.95857284682602	0.633754879566407	-0.658003144764826	1028	1170	3130	3130	0.328434504792332	0.373801916932907	0.000188126709797665	1.91319906313212e-08	9.84402471670407e-11	1.71327653192168e-10
MROH6	1.25898433209244	1.09687344821727	1.14779360749286	0.198863244612759	249	155	3130	3130	0.0795527156549521	0.0495207667731629	1.5619419467915e-06	2.30532736684821e-06	9.84810651861867e-11	1.71371453071131e-10
P2RY10	0.161853128321832	0.0133177143580238	12.1532211887633	3.60326684305054	39	7	3130	3130	0.0124600638977636	0.00223642172523962	1.68939556190295e-06	2.15547520938184e-06	9.95522942273649e-11	1.73208019942066e-10
ZNF835	0.0475574953973711	0.368502452523977	0.129056116374902	-2.95392957798368	35	87	3130	3130	0.0111821086261981	0.0277955271565495	2.23502622752605e-06	1.63031899702572e-06	9.9614333209956e-11	1.73288422992661e-10
CNPPD1	8.42515666334639	14.9486641473651	0.563605990494572	-0.827241148940876	1181	1290	3130	3130	0.377316293929712	0.412140575079872	0.00522342261262046	6.98342268764452e-10	9.97178678568226e-11	1.7344097460911e-10
RP13-476E20.1	0.0408796397186379	0.114675665453231	0.356480510115812	-1.48810489263026	17	58	3130	3130	0.00543130990415335	0.0185303514376997	1.90678502451015e-06	1.91485602120911e-06	9.98095709967903e-11	1.73572902294132e-10
RP11-405F3.4	0.00929551613529492	0.0989203768284615	0.0939696797901845	-3.41166085716103	7	39	3130	3130	0.00223642172523962	0.0124600638977636	1.68939556190295e-06	2.16959661325639e-06	1.00180567602939e-10	1.74190413638968e-10
FAM71F2	0.27794711615968	0.0170312053032714	16.3198735033915	4.02855796979867	47	11	3130	3130	0.0150159744408946	0.00351437699680511	1.83254374515421e-06	2.01996220169763e-06	1.01137881470652e-10	1.75827034649439e-10
RIMS3	0.287723401161346	0.055271707367928	5.20561811572154	2.38006947947871	58	17	3130	3130	0.0185303514376997	0.00543130990415335	1.90678502451015e-06	1.94466460105752e-06	1.01306028752292e-10	1.76091396858048e-10
NDUFA7.1	0.879959412707227	0.619689156714782	1.42000130738489	0.50589225800941	500	367	3130	3130	0.159744408945687	0.117252396166134	1.31369532827892e-06	2.82649769092513e-06	1.01440245991969e-10	1.76296706883502e-10
TBC1D19	0.784049643958662	1.33316524082224	0.588111375807466	-0.765838698143189	159	252	3130	3130	0.0507987220447284	0.0805111821086262	2.44604599008566e-06	1.52336892977928e-06	1.01784310215107e-10	1.76866594595336e-10
MMP14	0.122176861506368	0.0319136551476752	3.82835688801596	1.93672532736074	58	17	3130	3130	0.0185303514376997	0.00543130990415335	1.90678502451015e-06	1.97346783312454e-06	1.02751187951151e-10	1.78518368276285e-10
PEAR1	3.22000730917914	2.46899539856302	1.30417712040015	0.383139815405132	647	497	3130	3130	0.206709265175719	0.158785942492013	1.06910497060261e-06	3.52331705582675e-06	1.02851591790699e-10	1.78664457959125e-10
TCEAL7	0.0231092077605813	0.401999494935798	0.0574856636679902	-4.12065398213403	10	45	3130	3130	0.00319488817891374	0.0143769968051118	1.86655345755361e-06	2.02638408564528e-06	1.03260821405145e-10	1.79346880324386e-10
DLGAP1-AS4	0.124398031681934	0.0313475882855239	3.96834456765467	1.98853729902731	47	11	3130	3130	0.0150159744408946	0.00351437699680511	1.83254374515421e-06	2.07110231898255e-06	1.03603533035166e-10	1.79913573862337e-10
TCEAL8	9.29776840406437	13.1433936880196	0.707410020939984	-0.499381438955653	1113	1252	3130	3130	0.355591054313099	0.4	0.000320444381784016	1.20512983104747e-08	1.05348703990851e-10	1.82915153821095e-10
C7orf31	0.176680141597752	0.43885070728715	0.402597372327228	-1.31259033878024	59	122	3130	3130	0.0188498402555911	0.0389776357827476	2.3489707580617e-06	1.6479262271143e-06	1.05589408623917e-10	1.83304016968965e-10
MARK4	1.0913471852896	0.819475750972619	1.33176263482392	0.413336968236279	317	211	3130	3130	0.101277955271565	0.0674121405750799	1.67318732929443e-06	2.34103430524555e-06	1.06799436976982e-10	1.85375243414867e-10
RP11-119B16.2	1.59132508015675	3.79032915985603	0.419838228566195	-1.2520945570047	243	349	3130	3130	0.0776357827476038	0.111501597444089	5.47746669947054e-06	7.32027276870251e-07	1.09232289057015e-10	1.89567971609646e-10
AC012358.8	1.16580794289899	0.949250615798685	1.22813503988944	0.296469201316893	318	211	3130	3130	0.101597444089457	0.0674121405750799	1.35818662675241e-06	2.98416527581218e-06	1.10370927921272e-10	1.91513675088749e-10
HTR2B	0.2465469720445	0.061935942207972	3.98067686153269	1.99301376286717	45	10	3130	3130	0.0143769968051118	0.00319488817891374	1.86655345755361e-06	2.1958824576908e-06	1.11568892620723e-10	1.9356168678566e-10
