Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
METTL21A	5.59801738836268	7.67454167280812	0.729426932190252	-0.455164626471906	969	1306	4546	4546	0.213154421469424	0.287285525736912	3.73476100316425e-16	1.83972132939531e-18	5.31538420538864e-32	1.72182103747205e-31
GNA13	5.72306037753662	2.56471310481146	2.23146221181622	1.15798937580915	1163	835	4546	4546	0.255829300483942	0.183677958644963	1.07086053958905e-16	6.53907913766818e-18	5.41580293569381e-32	1.75383294243402e-31
SDPR	5.16555747542864	6.12431767727983	0.843450282566492	-0.245625063966357	989	1339	4546	4546	0.217553893532776	0.294544654641443	4.53298462155238e-17	1.61458245702542e-17	5.65730462584316e-32	1.83150029875235e-31
METTL15	0.965139078963151	1.83796475536121	0.525112941446734	-0.929300343458584	321	557	4546	4546	0.070611526616806	0.122525296964364	4.87863987051516e-17	1.55547465390859e-17	5.86304742351633e-32	1.89754871118575e-31
C14orf93	1.44736648192389	2.61102575679993	0.554328687932125	-0.851186422159776	299	527	4546	4546	0.0657721073471183	0.115926088869336	7.97138260147845e-17	9.74624099751824e-18	6.00067838128021e-32	1.94152063846484e-31
SPHK1	2.21731393202623	0.819800329981899	2.70469997502341	1.43546856870935	456	243	4546	4546	0.100307963044435	0.0534535855697316	4.23907566400813e-17	1.85809321730954e-17	6.08262361031134e-32	1.96745485876786e-31
GDPD1	1.66409891227773	3.44156336401542	0.48352993574878	-1.04832288394559	393	641	4546	4546	0.0864496260448746	0.141003079630444	2.52759222701561e-16	3.19374475762125e-18	6.23191211326526e-32	2.01514992753453e-31
PLEKHA4	0.353248979987076	0.977502445435128	0.361379126606512	-1.46841491688339	142	317	4546	4546	0.031236251649802	0.0697316322041355	3.35739805338335e-17	2.41040733393118e-17	6.24731364496652e-32	2.01953600799491e-31
CTDSPL2	7.18866458165684	3.83546241885692	1.87426281282643	0.906323264724386	1429	1075	4546	4546	0.314342278926529	0.236471623405191	1.06180631287408e-16	7.64183584331536e-18	6.2636596215006e-32	2.0242247250783e-31
SLITRK4	1.0865761537681	0.192401425196689	5.64744337344338	2.49759789987918	177	52	4546	4546	0.0389353277606687	0.0114386273647162	1.61541604872593e-17	5.09714430303853e-17	6.35497664786689e-32	2.05313193229585e-31
AP001055.6	1.62093672124374	0.433572173501845	3.73856262073249	1.902483698313	357	170	4546	4546	0.0785305763308403	0.0373955125384954	3.39246236702754e-17	2.45695469592271e-17	6.43200149347808e-32	2.07740606567198e-31
CHN2	0.596412127221538	1.16492898973565	0.511972946399828	-0.965860517330055	156	337	4546	4546	0.0343158820941487	0.0741311042674879	3.55372447742005e-17	2.48604204019595e-17	6.81237345491696e-32	2.19961212229707e-31
ATRIP	0.605646598059097	1.50940998770351	0.401247244282885	-1.3174366108719	180	370	4546	4546	0.0395952485701716	0.0813902331720194	4.71400159829364e-17	1.89243069474786e-17	6.87798519170239e-32	2.22014494102793e-31
MED23	4.67966759784845	1.93044396040769	2.42414060901316	1.27747338282187	1259	925	4546	4546	0.276946766388033	0.203475582930048	2.67766320726014e-16	3.71329791033831e-18	7.6551880631709e-32	2.47029277751942e-31
SUMO2	31.7973928887282	34.5838566669028	0.919428772649253	-0.121190280256603	3165	3564	4546	4546	0.696216454025517	0.783985921689397	1.50640833903371e-21	6.73975192924199e-13	7.81463880418594e-32	2.52100660689192e-31
SVIL	3.16138694750752	4.49436650716807	0.70341102410438	-0.507560149324073	683	993	4546	4546	0.150241970963484	0.218433787945447	5.43860589371159e-17	1.94586255237844e-17	8.14119103001059e-32	2.62558188412108e-31
ANO10	0.681235460864805	1.73449624437108	0.392756953539451	-1.34829127704306	280	501	4546	4546	0.0615926088869336	0.110206775186978	1.1875821157536e-16	9.53556227797918e-18	8.70393579128594e-32	2.80624694285784e-31
